12.240409851074219,13.553619384765625,13.569831848144531,121.49214744567871,120.97334861755371,120.08976936340332,120.00465393066406,83.08887481689453,119.49396133422852,119.49801445007324,119.55881118774414,119.53043937683105,119.55070495605469,119.5669174194336,0
13.140201568603516,13.140201568603516,13.144254684448242,13.140201568603516,11.835098266601562,12.260675430297852,14.38450813293457,121.47188186645508,120.08166313171387,119.59528923034668,119.55881118774414,119.5223331451416,104.49743270874023,119.53043937683105,4
13.140201568603516,13.136148452758789,13.136148452758789,122.34735488891602,121.39892578125,120.49508094787598,119.98844146728516,119.53449249267578,119.0805435180664,119.09270286560059,119.46964263916016,119.57502365112305,119.55881118774414,119.54665184020996,0
12.718677520751953,13.140201568603516,13.152360916137695,12.730836868286133,12.260675430297852,12.244462966918945,14.39666748046875,14.753341674804688,120.98956108093262,120.44239044189453,119.94791030883789,119.51017379760742,119.91143226623535,119.50206756591797,4
13.140201568603516,13.160467147827148,13.553619384765625,122.75266647338867,121.39892578125,120.45049667358398,119.93980407714844,119.94385719299316,119.48990821838379,119.04406547546387,119.51828002929688,119.93980407714844,59.49974060058594,119.96006965637207,0
13.132095336914062,13.136148452758789,13.148307800292969,12.738943099975586,11.82699203491211,13.553619384765625,14.392614364624023,121.88124656677246,120.51939964294434,119.57502365112305,119.97628211975098,119.51422691345215,119.54259872436523,119.52638626098633,4
13.140201568603516,13.152360916137695,13.987302780151367,121.44756317138672,120.98956108093262,120.48697471618652,107.14006423950195,119.50206756591797,119.1413402557373,119.1413402557373,119.49396133422852,119.54259872436523,119.57907676696777,119.54259872436523,0
13.136148452758789,13.144254684448242,13.128042221069336,12.726783752441406,12.248516082763672,12.248516082763672,14.81008529663086,121.05441093444824,120.50724029541016,120.03707885742188,119.57502365112305,119.56286430358887,119.53449249267578,119.5223331451416,4
12.260675430297852,13.545513153076172,13.979196548461914,121.89340591430664,121.39487266540527,120.0411319732666,119.96006965637207,119.54665184020996,119.55475807189941,119.48990821838379,119.07649040222168,119.56286430358887,120.01276016235352,119.55070495605469,0
13.152360916137695,13.160467147827148,13.144254684448242,13.136148452758789,11.831045150756836,13.553619384765625,15.215396881103516,121.90556526184082,120.94902992248535,120.04923820495605,119.5993423461914,119.55881118774414,119.14944648742676,119.57502365112305,4
